shoulder_angle,neck_angle,ear_shoulder_distance,shoulder_width,shoulder_height_diff,ear_height_diff,face_width,face_shoulder_ratio,posture_label
85.13777345823766,33.78826071093054,337.36891672470813,530.9105386032566,45,1,190.0026315607234,0.3578806931589471,good
85.11017620822571,34.2273523517793,336.4156105927667,527.9213956641652,45,3,188.0239346466295,0.35615895887318816,good
85.2275611683153,36.599317463682105,341.37645108195665,540.8752166627714,45,7,188.13027401245128,0.34782565038425123,good
85.28846905389844,37.46739859905265,343.91685771598645,547.8512571857437,45,10,188.26576959181932,0.34364394919694347,good
85.43434474011582,37.688353107532635,346.9924183042895,552.7540140062305,44,11,188.32153355365392,0.34069681771959276,good
85.36453657309735,37.458868351218726,349.0776395446529,556.8213357981176,45,11,188.32153355365392,0.3382081853665395,good
85.00822412971283,37.067241685827945,351.0745756888195,563.1358628253043,49,11,192.31484602078956,0.3415070122792896,good
84.74157391821072,36.54342950085257,356.8485133888854,567.387874385768,52,10,193.25889371514057,0.3406116035249345,good
84.9248797671165,35.99149625797484,359.93038143497824,565.2158879578669,50,5,194.06442229321684,0.3433456603535586,good
85.07465050769096,35.13913788986383,359.7387055759352,559.064397006284,48,4,193.04144632694815,0.3452937575003159,good
85.12450304761202,34.736657167229396,357.7746422507729,553.0009041583928,47,4,193.04144632694815,0.3490798023571701,good
85.01227848493468,34.33021719550333,357.5919269139738,552.0905722795853,48,4,194.0412327316027,0.35146630367261167,good
84.99416744704891,34.14989537020263,356.6159205355885,550.09817305641,48,3,194.02319448973105,0.3527064876651297,good
85.1156813531957,34.193854362471285,357.7478424761075,552.004528966928,47,3,193.02331465395574,0.349677048873489,good
85.00323933542865,34.243187393455386,356.19080264007425,551.094365785026,48,3,193.02331465395574,0.35025456008608763,good
85.01227848493468,34.243187393455386,356.41168656860714,552.0905722795853,48,3,193.02331465395574,0.3496225517073427,good
82.83588280672711,36.06592178443173,342.8155501735223,545.2568202232779,68,11,192.31484602078956,0.3527050719733103,bad
89.80740986982698,27.94172081218769,339.30368194985977,595.0033613350432,2,6,257.07002936943076,0.4320480287584056,bad
89.80933255236776,29.807590990449718,343.09372054431776,601.0033277778085,2,5,246.05080776132397,0.40940007548891505,bad
89.03062077024533,30.343248884239582,337.7338919275182,591.0845963142671,10,7,240.10206163213175,0.4062059189654041,bad
89.50946592795854,30.639722159208546,334.10584095907603,584.0214037173638,5,8,237.1349826575573,0.40603817111524626,bad
89.90172260150514,30.525947074280964,334.80374633716815,583.0008576323023,1,9,235.17227727774377,0.40338238649052993,bad
90.19757087041673,30.18368065722236,336.2643096080325,580.0034482656116,2,10,233.21449354617735,0.4020915638408018,bad
89.90121427113841,30.099197715829984,337.1210823224467,580.0008620683249,1,13,233.36237914453991,0.4023483315392892,bad
90.0,29.95360816780151,335.6572117532413,574.0,0,13,231.36551169091732,0.4030758043395772,bad
89.60073273815327,30.533400733198672,333.3981027655767,574.0139371130286,4,21,233.94443784796422,0.4075588112452022,bad
89.11557279850757,31.553834428005608,339.51081834296497,583.069464129275,9,22,236.02754076590298,0.4048017522549804,bad
89.120099869123,31.445222337911872,339.65907271608137,586.0691085529078,9,20,234.85314560380067,0.4007260273173042,bad
89.1170869887085,31.020654010404307,339.1390894952712,584.0693451979824,9,20,234.85314560380067,0.40209805142947935,bad
88.81677863675267,30.9064034185838,338.1953838648797,581.1239110551209,12,20,233.8567937862828,0.4024215650697962,bad
88.71599924145808,30.566269889554523,340.7722035777479,580.1456713619434,13,23,233.13729860320507,0.40185992951717553,bad
88.44131579378917,30.827662299868045,350.88836217573436,588.2176467941097,16,33,231.36551169091732,0.3933331700466661,bad
88.43599869016774,30.585393676847207,350.48226816861006,586.2183893396726,16,37,234.93190502781866,0.40075833392475174,bad
88.17100837920567,31.678262700144998,356.7084318578876,595.3032840493995,19,37,234.93190502781866,0.3946423803170612,bad
87.73949808885872,32.92786265316414,363.5309823586395,608.4734998338054,24,35,229.68238939892626,0.3774731183225897,bad
87.55134341617558,33.39429548027606,364.24036686934085,608.5556671332541,26,33,230.37577997697588,0.37856155553068077,bad
87.45310216483641,33.73228990559776,363.45117151294215,607.6001974983221,27,34,229.53213282675696,0.3777683644143167,bad
87.1518120886121,34.20048413026854,359.5489045225345,603.7458074388592,30,36,229.83689869122406,0.38068487740927204,bad
87.42342816973117,33.98759486393468,357.20832801730717,600.6071927641227,27,38,231.14497615133234,0.3848521611730185,bad
87.73949808885872,34.27004837591697,363.1508550846509,608.4734998338054,24,39,233.28308982864576,0.3833907144557047,bad
87.8406902109179,34.60939573470275,361.0309696080435,610.4334525564601,23,34,236.4571842850202,0.3873594792270167,bad
88.14940697699248,34.928933041150124,360.40353794021814,619.3230174957168,20,21,235.9364321167886,0.3809586039137005,bad
88.17880819699398,34.69515353123396,366.1086092475271,629.3178846973921,20,2,234.00854685246006,0.3718447426056916,bad
86.99649417069304,35.081946236062315,378.5422046862635,648.8913622479498,34,2,235.00851048419503,0.3621692692441716,bad
86.70155547973397,36.416378519886045,379.73277485720155,643.0653155006885,37,9,233.173754955398,0.3625973121779235,bad
86.4576388078063,37.3210361926313,374.18633442674593,631.2059885647474,39,19,224.8043593883357,0.3561505490458063,bad
85.86201647622605,37.26905792635597,364.9370828634882,623.6256890154542,45,29,226.86119103980744,0.36377781582083857,bad
85.53718152795948,37.559042732330404,358.97358976353667,616.8703267300186,48,28,226.73552875542023,0.3675578463261923,bad
85.6662640030246,36.965603201899064,352.71870711166025,608.7405030060017,46,27,230.58620947489467,0.3787922905347096,bad
84.94110195601155,37.42049022310974,351.85101607853585,612.3854995017435,54,27,230.58620947489467,0.3765376705727144,bad
85.00989395693263,36.93395103393094,351.1354159569119,609.3094451918499,53,35,232.64780248263682,0.3818220845228885,bad
84.91827258614232,36.617911235283685,350.28302300315977,598.3519031473035,53,45,230.43654224102565,0.38511875875875057,bad
85.87240829748828,36.55247275209154,336.3881446163574,583.513495987882,42,56,228.95414388038492,0.39237163399754454,bad
84.99935540244157,33.91980077564493,329.9140481369384,562.1396623615879,49,57,230.16950275829333,0.4094525225125287,bad
84.65982697541718,36.22795498983946,333.69577166185854,569.4716849853029,53,64,225.28204544525957,0.3955983262821465,bad
84.459542301609,36.70758708990733,329.4492289651411,569.6613028809312,55,65,227.48406537601704,0.3993321368777704,bad
84.18165291625337,39.80557109226518,320.6279951858927,581.9982817844053,59,70,234.68276459936294,0.40323618117879345,bad
84.76172005267694,42.32665236641318,323.2441079443782,591.4702021234882,54,70,228.96287908741888,0.3871080542441521,bad
85.4108465778864,43.00212014352332,320.968682084081,599.9233284345593,48,69,232.47580519271247,0.3875091935486742,bad
84.84791829779377,43.00212014352332,325.44045627890796,612.4744892646551,55,68,239.841614404173,0.3915944559456345,bad
86.00487738137258,38.756387647680334,353.27736467203357,631.534638796638,44,29,256.64372191814863,0.40638106946464914,bad
84.87550792602468,36.93395103393094,342.7086891032677,593.3717216045942,53,37,251.7339865810733,0.4242433156408852,bad
82.80279245093853,36.707587089907335,352.8221476363133,590.6538749555446,74,36,231.81242417092315,0.39246745683056844,bad
81.67670451645495,39.10193667829682,348.7364910186768,587.1848090678096,85,32,216.3792966066763,0.3685028857442534,bad
81.51249098913293,40.28648583761537,338.65490701888666,589.4556811160616,87,35,220.79175709251467,0.374568884762418,bad
82.21298204536754,39.827839174903445,332.20229341547315,590.444747626736,80,34,225.5770378385176,0.38204597254055284,bad
82.73304559418831,37.12470565885116,328.88406293256617,600.8260979684554,76,28,239.64139876073165,0.39885317826742156,bad
83.20211749971367,36.86989764584401,324.87716150206893,608.276253029822,72,27,247.4772716836841,0.4068501284589044,bad
83.33334010909863,38.776559553553966,320.4113146617881,620.1935181860578,72,25,252.24194734421155,0.4067149042156534,bad
83.76774674168237,39.390725553554205,330.34396643488094,644.8108249711694,70,26,258.3118270617898,0.4006009469108081,bad
83.75672253837702,39.5775747648006,334.29529894102575,652.8721161146339,71,25,261.1991577321795,0.4000770614720466,bad
83.83454916118603,39.23964935914873,335.87830068836774,651.769898046849,70,26,260.30174797722736,0.39937675667021516,bad
83.22348057833334,36.86989764584401,343.22800004366144,652.558809610291,77,24,260.10959228755866,0.3985994648404126,bad
83.0278593914537,36.43775665477631,344.71163732403465,650.8125690242929,79,21,259.8499567057882,0.3992700342210029,bad
82.9740160117863,35.45323307859617,345.27154898727633,645.8498277463577,79,20,256.78006153126455,0.39758477977346285,bad
82.61890239304485,35.622939305695645,342.85023586000625,638.2891194435324,82,19,254.70963860835735,0.3990505726157702,bad
82.17425483359109,35.58049974178375,343.8542799327106,638.9507023237395,87,19,255.70686341981516,0.40019810994785515,bad
81.85742305873151,35.81303431664421,349.40700101684183,649.5483045932766,92,20,257.77703543954414,0.39685583599660795,bad
81.64686156843563,35.70669140060289,352.0399169473742,653.9373058634902,95,20,259.77105304479176,0.3972415256257289,bad
81.59563795872215,35.730016500891054,347.65432434001525,649.9799996922982,95,20,262.76224995230956,0.40426205433505913,bad
81.67008754211595,36.46923439005186,346.39972126014607,648.8451279003334,94,20,265.75364531836624,0.4095794726521976,bad
81.75747964848112,37.120721845034964,345.0858997910766,648.7010097109453,93,26,267.26765610526087,0.41200437814079044,bad
81.8823343245098,38.84961847149518,346.4440689707651,651.5282035338148,92,30,266.6927070618917,0.4093340942347251,bad
82.46310281172809,44.462531905118915,355.03030837343454,655.6645483782085,86,47,263.2299375071156,0.4014704442358779,bad
82.34806659999337,46.96815264276202,364.6472104679567,660.8850126913153,88,69,259.3472575524947,0.39242417753787073,bad
82.9067030312383,48.42071801417449,368.23177561786076,672.1443297387846,83,89,267.25456029785533,0.397614840255691,bad
82.75906444662503,49.092090147873336,366.04871848143745,674.3782321516613,85,105,264.7149410214694,0.39253185883072433,bad
82.53539419467363,50.260022215670986,360.1329484652139,669.6752944524682,87,114,260.2921435618063,0.3886841066380136,bad
82.2738133479762,50.32728844818667,355.5954255815046,662.0098186583036,89,114,261.19150062741323,0.3945432428128792,bad
81.62660492757918,50.22759578073817,359.4461787716365,666.1005930037895,97,115,266.1296676434253,0.39953374976489664,bad
81.76103942436478,50.079607860014576,363.7971009478405,669.914173607336,96,114,266.6027006614899,0.39796545761361457,bad
81.84570179444744,49.53777250790665,367.7390643650738,669.7716028617517,95,108,265.0056603169072,0.3956657152745954,bad
81.57620122028631,47.862405226111754,361.4985093900789,662.1434889810516,97,99,265.1735280905694,0.4004774380529441,bad
81.53800132666757,46.12732065092109,355.88727968402736,659.1760007767273,97,77,261.5893728728291,0.3968429866448267,bad
82.07084650893557,45.211422581039294,349.85808634444106,645.1681951243412,89,67,253.99606296161363,0.3936896841492036,bad
81.84463495810144,42.95459151111278,340.7637404591311,641.4873342475282,91,56,264.0075756488817,0.4115553987649117,bad
82.03392387329363,40.803427730293514,336.80716921797637,642.1970102702129,89,44,270.60118255469615,0.4213678641089237,bad
81.7305537740636,39.40573018917077,332.6339272865924,639.6506859216208,92,20,271.7370052090808,0.424820939287444,bad
81.95806430665442,39.184373470508774,332.9082124304067,643.3265111900799,90,11,275.21991207032966,0.4278075087581958,bad
82.04626932120891,37.50782011747114,327.5301518616991,643.187375497996,89,3,281.0160137785746,0.4369115820424715,bad
82.39946503456422,36.49129668372969,321.6787131892878,642.6460923400997,85,14,284.3448610402516,0.44245948809064145,bad
82.7436217578112,35.31834155349453,325.4899798848195,649.1995070854567,82,16,287.4456470360962,0.44276935502703424,bad
82.96205923681532,35.87499135206403,327.6997284371228,652.9195968877026,80,16,283.45193596093145,0.43412992551008256,bad
83.51495154390257,34.77314229365865,331.4623264102239,655.19233817254,74,18,281.5759222660915,0.4297607066826544,bad
83.15722658736905,33.86369056881828,332.40492004915893,654.6632722247369,78,19,281.64161624305456,0.4302083654180784,bad
83.00642088070668,34.15969454566944,330.1910722094962,648.8274038602253,79,22,277.8722728161268,0.4282683979790531,bad
83.27985541516382,33.74853258682368,331.8512296974723,649.4620851135192,76,25,279.12183719659055,0.4297738753260754,bad
83.37766117055236,33.45644688586852,331.99096487652076,650.3391422942341,75,25,281.1138559374119,0.4322573218424351,bad
83.37766117055236,33.34070734647701,332.4083958562635,650.3391422942341,75,24,281.02668912400475,0.43212328898520974,bad
83.37766117055236,33.45644688586853,331.99096487652076,650.3391422942341,75,25,281.1138559374119,0.4322573218424351,bad
83.75672253837702,33.57443543369925,333.9380674352366,652.8721161146339,71,29,283.4872131155125,0.4342155318297231,bad
83.63096325928937,32.85572195043301,344.6436572575167,658.0615472735054,73,26,281.2045518834999,0.4273225704321922,bad
84.60571220036277,31.916193087857042,381.34780291915416,648.873639470737,61,18,259.6247291765559,0.40011600623554766,good
85.32258214111825,32.82408748220024,359.80277482670397,551.837838499681,45,1,206.0024271701671,0.3733024682218963,good
85.10090754621224,35.18310341358463,330.9992800237981,526.9250421075088,45,4,195.04102132628407,0.37014946290309303,good
85.19842665012625,35.94585229307131,319.46619976132627,501.7608992338881,42,6,181.0994202089007,0.36092772570643056,good
85.55649732847749,36.23371983816163,307.95452185890446,490.47426028284093,38,3,180.02499826412998,0.3670427030366798,good
85.71084667118097,35.11688141089805,304.09822000394524,481.3481068831579,36,2,180.01111076819674,0.3739728238131255,good
85.75016285047698,34.943723683293555,295.7031844792971,472.29863434060445,35,1,180.00277775634464,0.38112068227267676,good
85.73210669970919,35.39905924102897,292.95105569347777,470.3041569027431,35,1,179.00279327429502,0.38061069766668476,good
85.2565364311771,35.23673303078894,294.2346322857738,471.61530933590353,39,0,180.0,0.3816669994310908,good
85.02501000213681,35.6306149035125,293.70972205624764,472.78113329531243,41,0,180.0,0.38072585245817525,good
85.02501000213681,35.86481164058984,291.9876432696593,472.78113329531243,41,0,180.0,0.38072585245817525,good
85.01447820925725,35.70158026952695,291.48857103120014,471.78490861832364,41,0,181.0,0.3836494061034706,good
85.02501000213681,35.58437360845968,292.5567125404308,472.78113329531243,41,0,181.0,0.38284099608294286,good
85.04594099201077,35.606515299317195,295.7623045281879,474.77363027025837,41,2,181.01104938649465,0.3812575885553218,good
85.02501000213681,35.491914399539056,295.9656587640767,472.78113329531243,41,3,180.02499826412998,0.38077872737718,good
84.77259827055718,35.491914399539056,296.4228377441758,471.9629222725022,43,4,179.0446871593793,0.37936176489729073,good
84.65172778856865,35.491914399539056,296.88028755753146,472.05508153180597,44,4,179.0446871593793,0.37928770214353824,good
84.65172778856865,35.491914399539056,296.62567626897624,472.05508153180597,44,5,178.07021087200408,0.37722337464130473,good
84.64039055956029,35.331331338916364,296.79279023994377,471.0594442318294,44,4,178.04493814764857,0.377967028000026,good
84.6290053044643,35.05659698667031,297.11682451897974,470.06382545352284,44,5,177.0706073858674,0.376694818443065,good
84.75038349662458,34.78232374360988,297.90145190634536,469.97127571799535,43,4,177.04519197086375,0.37671492092869757,good
84.86088656022415,34.62028975043224,297.367262358211,468.88484727062786,42,4,176.0454486773231,0.3754556149597949,good
84.66301729384817,34.78232374360988,299.1861858244632,473.05073723650406,44,4,176.0454486773231,0.37214918997009894,good
85.29638529570681,33.906276988442166,301.3217423712987,475.60172413480586,39,4,178.04493814764857,0.37435721763107616,good
85.93142032315458,33.47627829610267,302.5340119969634,479.20767940424327,34,4,182.04395073717774,0.37988529516784236,good
85.90581114056887,33.63606586476638,299.8898160315514,476.2152874488596,34,3,181.02486017119307,0.38013240007678917,good
85.76806714155305,33.7442223109052,298.8078791805224,474.2931582892589,35,4,180.0444389588304,0.3796058109044576,good
85.6476129692015,33.96238381918018,297.9774110953416,474.3680006071236,36,3,180.02499826412998,0.37950493716634254,good
85.52719733162438,33.96238381918018,298.6433229845071,474.4449388495993,37,3,179.02513789968157,0.37733596301768785,good
85.52719733162438,33.799202212115574,298.36458928355046,474.4449388495993,37,3,180.02499826412998,0.3794433948450202,good
85.40682127354825,33.6353959972356,298.991043798759,474.5239719972006,38,2,181.01104938649465,0.3814581771804829,good
85.52719733162438,33.52447324857696,298.25019509947714,474.4449388495993,37,1,180.00277775634464,0.37939656009989847,good
85.62920296209252,32.11300099946989,298.2872707669949,472.37379266847563,36,5,178.07021087200408,0.3769688616001998,good
86.73983936212512,28.24425107080102,302.1640556197762,474.768364573715,27,14,175.55910685578235,0.3697784434592927,good
87.46857185833234,27.03855923581292,302.0807672005244,475.46398391465993,21,22,178.36199146679206,0.3751324968891984,good
87.35375891934986,26.375330746252672,304.8274706119046,476.5081321446676,22,22,174.39323381370048,0.3659816528813296,good
87.107515094001,26.27905132528291,303.1984234355604,475.6059293154365,24,20,176.13914953808538,0.37034683270583124,good
86.98721249581666,26.283732098066444,305.1669381807193,475.6574397610112,25,15,174.6453549339346,0.36716624262554004,good
86.61223715158826,26.376888374012005,304.4523465947092,473.8280278750931,28,13,173.4877517290486,0.3661407547102345,good
85.87987808748287,28.097682967435954,297.88967121536496,473.22299183365976,34,12,178.4040358287895,0.37699781901446455,good
85.75913385870636,29.219246690484614,297.07155202847207,473.2958905378326,35,11,181.33394607739612,0.383130193400446,good
85.54595424413921,30.603863152830996,296.25363372486845,476.4388733090532,37,9,184.2199772011711,0.3866602570056716,good
85.55527394846503,31.035108649002677,297.214254352695,477.4358595664972,37,8,183.17477992343814,0.38366364036785466,good
85.23635830927383,30.858755221070563,302.98947737642777,481.6637831516918,40,6,183.09833423600554,0.38013722567623864,good
85.24621649560343,31.033629399280226,303.24659410772244,482.6603360542484,40,6,183.09833423600554,0.3793523531119953,good
85.04047606556048,31.487469364213993,303.33811731304377,485.8188962977871,42,5,184.06792224611002,0.3788817677715111,good
85.05065104236533,31.660751096636595,302.7181642188252,486.8151599940166,42,3,184.0244548966251,0.3780170997527828,good
84.9848505093277,33.023867555796656,303.50468094053775,491.883116197334,43,0,183.0,0.37203960447909323,good
85.24597653639735,33.36235453432152,305.1784858438747,494.7019304591402,41,2,183.0109286354233,0.369941812164687,good
85.22670117477685,33.41487377514497,302.9262584828982,492.70883897084695,41,1,185.00270268296083,0.3754807871305658,good
85.22670117477685,33.248915285112105,302.65151419614057,492.70883897084695,41,1,186.00268815261785,0.3775103538656497,good
84.95411537300296,33.02386755579664,301.45504459957374,488.89467168297097,43,2,185.0108104949546,0.3784267270863751,good
84.94378665894746,32.964843226920536,299.87670739279827,487.8985550296291,43,3,185.02432272541898,0.37922703565740795,good
84.8055710922652,33.18502476377677,298.34890590331315,485.9958847562395,44,2,186.01075237738274,0.38274141450946647,good
84.69907348347431,33.18502476377677,299.02207503509294,487.08315511830216,45,2,186.01075237738274,0.3818870564969644,good
84.57084109278287,33.18502476377677,299.02207503509294,486.18103624061683,46,3,185.02432272541898,0.38056672089910193,good
84.69907348347431,33.074609192284335,299.67009345516703,487.08315511830216,45,3,185.02432272541898,0.37986187939609717,good
84.70991879462873,32.905242922987895,299.62839877658087,488.07888706642495,45,3,186.02419197512995,0.3811355026914185,good
84.66626986427494,32.330185735050364,297.6859954001916,484.09606484663766,45,3,186.02419197512995,0.38427123350829695,good
84.81622284516592,32.330185735050364,297.9461871121632,486.9917863783742,44,3,186.02419197512995,0.3819863028051077,good
84.6881837402815,32.33018573505035,297.9461871121632,486.08744069354435,45,4,185.04323819042943,0.3806789122681543,good
84.6881837402815,32.33018573505035,298.3870563417628,486.08744069354435,45,3,185.02432272541898,0.3806399985595766,good
84.67724929223175,32.1130009994699,299.4400004356976,485.09174390005853,45,4,185.04323819042943,0.3814602918258554,good
84.67724929223175,32.1130009994699,299.4400004356976,485.09174390005853,45,4,185.04323819042943,0.3814602918258554,good
84.79487559500039,32.284663011105245,299.26455563963384,485.0,44,4,184.04347312523745,0.379471078608737,good
84.88091774366377,31.940690974174686,298.05709528196616,481.92219289009716,43,4,184.04347312523745,0.3818945793334916,good
84.89150395548536,32.284663011105245,298.58868367355075,482.9182125370713,43,4,183.04371062672436,0.37903666889074505,good
84.89150395548536,32.34744349944203,299.2785343969565,482.9182125370713,43,5,182.0686683644388,0.3770176059584049,good
84.90204658866874,32.91509941343136,300.31313604421,483.9142486019605,43,6,181.0994202089007,0.3742386605314912,good
84.9644020830616,34.49851499134868,304.87227524691616,489.89080415945756,43,7,175.13994404475525,0.3575081274392484,good
85.0352541092507,34.86574871260433,306.8380381058984,496.86416654856487,43,8,176.1817243643619,0.35458730217595885,good
85.01063743035779,35.02228737984942,315.1907425487947,505.9169892383532,44,13,180.46883387443938,0.35671629479399614,good
84.72438690357382,34.109425303779744,312.13117501197496,511.1653352879086,47,12,193.3726971420733,0.37829775180892916,good
86.141964218188,34.649114345069485,319.9859109575608,520.1788154087016,35,2,197.0101520226813,0.3787354390199292,good
88.7432557819407,35.955333465589355,339.3262827723038,547.1316112234789,12,3,194.02319448973105,0.35461887141900345,good
88.30910273704964,33.96752675910231,338.4112164919725,542.2361109332354,16,4,199.04019694524018,0.3670729280694248,good
86.80837334344574,34.41042914193233,332.7104442628324,538.8357820338215,30,4,201.03979705520993,0.37310030951617673,good
85.4657236953788,32.57405713457252,311.69666681463355,518.6231772684287,41,7,203.1206537996567,0.3916536373663178,good
86.3884889475013,30.00726646297537,311.4180400572733,508.0088581904847,32,5,202.06187171260194,0.39775265422012807,good
86.04682049820276,28.77472463882178,298.82166400026324,493.1733974982836,34,0,201.0,0.4075645625242784,good
87.40256401914824,31.26373169437743,306.4844368867631,507.52142811905,23,0,194.0,0.3822498701562078,good
88.389699397501,25.737400858718015,300.8896675747685,498.19674828324605,14,6,201.08953229842672,0.40363477479804577,good
88.7060648346471,22.19545952867895,297.2535110487794,487.1242141384474,11,9,205.19746587129188,0.42124259052532326,good
89.19791148719436,23.063395437721706,302.34102820598025,500.0489975992353,7,8,209.15305400591214,0.4182651200383728,good
89.08150907552177,23.144333162903493,301.8811305741905,499.06412413636787,8,8,208.153789300123,0.4170882642793325,good
88.95626523393935,22.539415998503348,300.1831487738155,494.08197700381663,9,9,207.1955597979841,0.4193546201673808,good
89.07966503315095,23.22580940923152,301.00666995092286,498.0642528830994,8,8,207.15453169071634,0.41591929252416665,good
89.08334574361471,23.794835379877792,302.43520790527054,500.0639959045242,8,10,206.24257562394823,0.4124323632836097,good
89.18817081746339,23.03504448918529,300.25343053672316,494.0495926523976,7,9,206.196508214858,0.41735993973368846,good
89.17310801872794,21.525382401864647,297.2991914868918,485.0505128334574,7,13,207.40781084616847,0.42760043615783616,good
89.41297361990074,22.31121474095877,297.3530624384588,488.02561408188404,5,14,207.4728897952694,0.4251270503200643,good
